eps_a	eps_b	eps_c
0.000193847	-0.000328759	0.000257298
0.000195527	-0.000329424	0.000258244
0.000194448	-0.000330175	0.000257059
0.000194955	-0.000329604	0.000256659
0.000193825	-0.000330118	0.000258693
0.000195231	-0.000330555	0.000255883
0.000195092	-0.000327943	0.00025637
0.000193963	-0.000328201	0.000256687
0.000194353	-0.000327942	0.000255716
0.000194	-0.000329988	0.000256509
0.000194997	-0.000330177	0.000256843
0.000193363	-0.000329796	0.000257305
0.000195563	-0.000331098	0.000256083
0.00019369	-0.000329265	0.000256196
0.000196508	-0.000328554	0.000256825
0.000195951	-0.000328801	0.000256386
0.000194013	-0.000330333	0.000256062
0.000195149	-0.000328547	0.000256924
0.000194337	-0.000329667	0.000258816
0.000194952	-0.000330526	0.000256917
0.000194494	-0.000329933	0.000256138
0.000194476	-0.000330038	0.00025555
0.00019335	-0.000330038	0.000255645
0.000193974	-0.000329729	0.000253603
0.000193928	-0.000330639	0.000258032
0.000196875	-0.000328386	0.000256963
0.000195072	-0.0003289	0.000257873
0.000193037	-0.000328553	0.000257289
0.000193267	-0.000329782	0.000255673
0.000195824	-0.000328338	0.000256108
0.000196163	-0.000328923	0.000257711
0.000193387	-0.000328966	0.00025681
0.000195803	-0.0003287	0.000259435
0.000194042	-0.000327657	0.000257503
0.000193805	-0.000330045	0.000255004
0.000194198	-0.000332176	0.000258196
0.00019143	-0.000331168	0.000255849
0.000194807	-0.000330449	0.000255415
0.000193504	-0.00032998	0.000256995
0.000194202	-0.000331807	0.000255021
0.000194402	-0.000328895	0.000255257
0.000194086	-0.00033062	0.000253914
0.000195998	-0.000329673	0.000256906
0.000195108	-0.00032879	0.000255783
0.000196566	-0.000329414	0.000256028
0.000192718	-0.000330914	0.000254602
0.000193972	-0.00033088	0.000257023
0.000193391	-0.000331119	0.00025816
0.00019394	-0.000328123	0.000255954
0.000194191	-0.000328812	0.000255861
0.000195044	-0.000330708	0.000256615
0.000195074	-0.000332239	0.000257049
0.000194693	-0.000329739	0.000254454
0.000196304	-0.00032915	0.000257015
0.000196508	-0.000328759	0.00025797
0.000192838	-0.000330576	0.000256114
0.000193858	-0.000329149	0.000256354
0.000195037	-0.000329979	0.000256667
0.000194779	-0.000330088	0.000257624
0.000194724	-0.000329385	0.000255457
0.000195571	-0.000329693	0.000255671
0.000195239	-0.000330383	0.000258036
0.000193933	-0.000331334	0.000255394
0.000195396	-0.000328565	0.000256671
0.000194552	-0.000330677	0.000257203
0.000195275	-0.000329653	0.000257521
0.000194821	-0.00033091	0.000256404
0.000194212	-0.000329178	0.000255968
0.000195423	-0.000328931	0.00025652
0.000193717	-0.000328821	0.000256256
0.000195268	-0.000329883	0.000255488
0.000192581	-0.000328097	0.000256178
0.000194898	-0.000330595	0.000255802
0.000193417	-0.000330893	0.000257429
0.00019458	-0.000330191	0.000255794
0.000193429	-0.000330506	0.000255634
0.000195293	-0.000330686	0.000256546
0.000194432	-0.000328409	0.000257169
0.000194324	-0.000328073	0.000256092
0.000193977	-0.000330445	0.00025555
0.000195026	-0.000329574	0.00025531
0.000195825	-0.000330335	0.000255092
0.000192244	-0.000329672	0.000257712
0.000194853	-0.000329236	0.000256517
0.000193876	-0.000330138	0.000257158
0.000195669	-0.000329092	0.000258079
0.000193625	-0.000330821	0.000255554
0.000194753	-0.000330677	0.00025544
0.000194341	-0.000328866	0.000255473
0.000193514	-0.000330296	0.000256753
0.000193147	-0.000327905	0.000255911
0.000194945	-0.000329425	0.000258539
0.000193629	-0.000329422	0.000254892
0.000194771	-0.000329481	0.000256898
0.000193304	-0.00032823	0.000256399
0.000194633	-0.000330204	0.000256581
0.000192822	-0.000329825	0.000256957
0.000193601	-0.000329716	0.000256888
0.000196065	-0.000328921	0.000257439
0.000195886	-0.000329638	0.000256202
0.000194764	-0.000329319	0.000258909
0.000193852	-0.000330078	0.000256842
0.000194872	-0.000328302	0.000256832
0.000194982	-0.000330339	0.000257638
0.000194527	-0.000329261	0.000257906
0.000193704	-0.00032887	0.000256588
0.000196851	-0.000328315	0.00025738
0.000194499	-0.000329915	0.00025726
0.000194619	-0.000328533	0.000258598
0.000195287	-0.000329854	0.0002577
0.000193994	-0.000328352	0.000256898
0.000194924	-0.000329224	0.000255694
0.00019393	-0.000330335	0.000255783
0.000194697	-0.000330238	0.000257655
0.000195374	-0.000329731	0.000256837
0.000193793	-0.000331214	0.000254993
0.000193556	-0.000331316	0.00025595
0.000193499	-0.000330905	0.000256163
0.000193864	-0.000330264	0.000256786
0.000194982	-0.000330535	0.000256971
0.000195229	-0.000328058	0.000255261
0.000195499	-0.000330185	0.000256653
0.000192349	-0.000331164	0.000255782
0.000193511	-0.00033129	0.000255767
0.000194006	-0.000331265	0.000256287
0.000194874	-0.000328179	0.000254728
0.000194179	-0.000329439	0.000253489
0.000191815	-0.000330823	0.000256155
0.000191447	-0.000328902	0.000256425
0.000194297	-0.000331326	0.000257346
0.000194489	-0.000330461	0.000256034
0.000194437	-0.000329859	0.000257225
0.000193591	-0.000328736	0.000254801
0.000191972	-0.000328428	0.00025588
0.000194034	-0.000329917	0.000257282
0.000195446	-0.000331598	0.000257992
0.000194036	-0.000329306	0.000255081
0.000194562	-0.00033148	0.000255267
0.000193376	-0.000330701	0.00025628
0.000192583	-0.000330366	0.000253429
0.000193326	-0.000331507	0.000257177
0.000193665	-0.000330267	0.000255383
0.000192318	-0.000331927	0.000253991
0.000193978	-0.000330392	0.00025473
0.000194349	-0.000330485	0.000256082
0.000194551	-0.000329435	0.000256277
0.000192947	-0.000329663	0.000256691
0.000193821	-0.000328487	0.000255666
0.000194506	-0.000329434	0.000255247
0.00019343	-0.000330737	0.000252452
0.000193074	-0.000332154	0.000255758
0.000193734	-0.000330478	0.000255374
0.000193824	-0.000328872	0.000255591
0.0001913	-0.000331159	0.000254936
0.000194299	-0.000331874	0.000255447
0.000194036	-0.000331236	0.000256089
0.000192241	-0.000330506	0.000254538
0.000195419	-0.000329913	0.000254346
0.000193044	-0.000331087	0.000255209
0.000192192	-0.000330785	0.00025431
0.000192381	-0.000332522	0.00025548
0.000193635	-0.000328229	0.00025643
0.000193802	-0.000329147	0.00025681
0.000194824	-0.000329612	0.00025421
0.000194511	-0.000330737	0.000255538
0.000193869	-0.000329978	0.000256901
0.000193647	-0.000329797	0.000256334
0.000194786	-0.000330359	0.000256068
0.000193782	-0.000329887	0.00025714
0.000192972	-0.00033018	0.000254858
0.000193386	-0.000329016	0.000257842
0.000195818	-0.000330972	0.000254432
0.000194782	-0.000330466	0.000256591
0.000195454	-0.000330285	0.000254262
0.00019325	-0.000330445	0.000255565
0.000193313	-0.000330541	0.000256614
0.00019408	-0.00033089	0.000253632
0.000194175	-0.000330864	0.000254287
0.000192775	-0.000329926	0.000256089
0.00019487	-0.000329786	0.000256954
0.000193068	-0.000328928	0.000254995
0.000194875	-0.000331184	0.000255645
0.000194041	-0.000329517	0.000257444
0.000192478	-0.000328947	0.000255986
0.000194206	-0.000329845	0.000254464
0.000192256	-0.000330374	0.000255593
0.000193722	-0.000329717	0.000254196
0.000194072	-0.000331613	0.000256364
0.000194256	-0.000329047	0.000255391
0.000193669	-0.000330237	0.000254396
0.000193356	-0.000330618	0.000258071
0.000192141	-0.0003302	0.000255809
0.000192804	-0.000331633	0.00025589
0.000191545	-0.000331039	0.000255188
0.000193425	-0.000331231	0.000257802
0.000192466	-0.000331649	0.000254235
0.000194446	-0.000329218	0.00025663
0.000193394	-0.000329002	0.000254423
0.000193404	-0.000332158	0.000258326
0.000193861	-0.000330861	0.00025577
0.000194508	-0.000330591	0.000254446
0.000192605	-0.000328277	0.000257126
0.000193561	-0.000329414	0.000255423
0.000194297	-0.000328715	0.000255776
0.00019369	-0.000330317	0.00025524
0.000195568	-0.000329796	0.000256077
0.000195444	-0.000329442	0.000256277
0.000193284	-0.000330018	0.000254468
0.000193266	-0.000330449	0.000254133
0.000192406	-0.000328943	0.000256134
0.000192553	-0.000328854	0.000255622
0.00019471	-0.000329653	0.000253115
0.000193656	-0.000329465	0.000254489
0.000192125	-0.00033291	0.000255938
0.000194123	-0.000329422	0.000256819
0.000196538	-0.000329147	0.000256822
0.000195489	-0.000329984	0.000256235
0.000193622	-0.000330387	0.0002565
0.000194691	-0.000330991	0.000256326
0.000194789	-0.000329193	0.000256654
0.000193587	-0.000330239	0.000255725
0.000192733	-0.000330196	0.000257304
0.000191461	-0.000329749	0.000255242
0.000194668	-0.000329844	0.000256145
0.000195524	-0.000329084	0.00025577
0.0001929	-0.000329588	0.00025687
0.000193019	-0.000328737	0.000255864
0.000193446	-0.000331103	0.000255299
0.000192415	-0.000332799	0.000256052
0.000194584	-0.000332114	0.000256719
0.000193883	-0.0003296	0.000256672
0.000195375	-0.000327314	0.000255705
0.000193588	-0.000331743	0.000255642
0.000193256	-0.000329126	0.000255856
0.000194649	-0.000331289	0.000254688
0.000194084	-0.000329692	0.00025611
0.000194215	-0.000331742	0.000255559
0.00019379	-0.000331085	0.000257006
0.00019228	-0.000329839	0.000255614
0.000193979	-0.000330602	0.000255902
0.000194863	-0.000329707	0.000256901
0.000192466	-0.000331112	0.000255228
0.000193656	-0.000331422	0.000256286
0.000194322	-0.000329099	0.000256209
0.00019401	-0.000332106	0.000256091
0.000193784	-0.00032929	0.000255456
0.000194851	-0.000329666	0.000254744
0.000194421	-0.000331272	0.000256507
0.000194491	-0.000328905	0.000257434
0.00019327	-0.000327126	0.000254933
0.000193766	-0.000329923	0.000255922
0.000193559	-0.000328793	0.00025802
0.000193226	-0.000329737	0.000256072
0.000193973	-0.000331417	0.000256325
0.000193728	-0.000328478	0.000257207
0.000193744	-0.000330195	0.000254678
0.000193423	-0.000330444	0.000255202
0.000192896	-0.000330239	0.000257031
0.000194408	-0.000330647	0.000255732
0.000194451	-0.000329718	0.000256297
0.000194402	-0.000330069	0.000256137
0.000192901	-0.000330853	0.000255985
0.000195725	-0.000330499	0.000255718
0.000193842	-0.000332527	0.000254951
0.000193763	-0.000331262	0.000253339
0.000193145	-0.000330028	0.000254809
0.00019338	-0.000330484	0.000254395
0.000193644	-0.000329035	0.000255554
0.000193187	-0.000329921	0.00025577
0.000191365	-0.000330284	0.000256117
0.000191943	-0.000330433	0.000254501
0.000192121	-0.000331127	0.000255841
0.000189971	-0.000331816	0.000255137
0.000192883	-0.000329832	0.000256132
0.000192571	-0.000331359	0.0002562
0.00019204	-0.000329953	0.000254589
0.000192914	-0.000331778	0.000256486
0.000192982	-0.000330335	0.000256249
0.000192598	-0.000329731	0.000254636
0.000193121	-0.000328728	0.00025611
0.000194275	-0.000332145	0.000256645
0.000193713	-0.000331567	0.000256063
0.000195719	-0.00032953	0.000254378
0.000193289	-0.000329007	0.000255601
0.000192548	-0.000330947	0.000255182
0.000191654	-0.000330624	0.000254909
0.000193659	-0.000331008	0.000256598
0.000195215	-0.000328636	0.000253274
0.000193297	-0.000328445	0.00025549
0.000193774	-0.000329228	0.000255809
0.000194219	-0.000331523	0.000255001
0.000194071	-0.000329587	0.000254483
0.000192619	-0.00033133	0.000255281
0.000193959	-0.000329718	0.000254699
0.000194865	-0.000331645	0.000256353
0.000193898	-0.000331416	0.000255487
0.000192665	-0.000329733	0.000255477
0.000193259	-0.000330005	0.000253316
0.000191728	-0.000329075	0.000254563
0.00019322	-0.000330429	0.000256195
0.000193043	-0.000329756	0.000255044
0.000192728	-0.000329769	0.000253649
0.000193076	-0.000330004	0.00025712
0.000192876	-0.000331499	0.000255517
0.000192326	-0.000329742	0.000255568
0.000192261	-0.000330381	0.00025378
0.000191734	-0.000330636	0.00025597
0.000191012	-0.000332668	0.000255915
0.000192795	-0.000330458	0.000254536
0.000192646	-0.000330592	0.000254983
0.000193708	-0.000329639	0.000255065
0.000192729	-0.000331281	0.000255008
0.000193958	-0.000331412	0.000254846
0.000192177	-0.00032937	0.000254153
0.000192013	-0.000329551	0.00025523
0.000192105	-0.000329722	0.000255635
0.000191769	-0.000331397	0.000255534
0.000194512	-0.000329138	0.000256193
0.000194849	-0.000330246	0.000256168
0.000194563	-0.000327991	0.000257121
0.000192582	-0.000329615	0.000257063
0.000193196	-0.000330393	0.00025671
0.000195321	-0.000328898	0.000256077
0.000194945	-0.000328329	0.000255262
0.000193361	-0.000331309	0.000255448
0.0001935	-0.000329055	0.000254997
0.000192931	-0.000329988	0.000255685
0.000193055	-0.000329349	0.000254801
0.000194388	-0.000330496	0.000256933
0.00019462	-0.000328943	0.000256316
0.000193105	-0.000331374	0.000256522
0.000193747	-0.000329397	0.000255395
0.000193985	-0.0003307	0.000254406
0.000193962	-0.000330182	0.000255811
0.000191541	-0.000329428	0.000254271
0.000192575	-0.000332018	0.000254676
0.00019343	-0.000329117	0.000255331
0.000194151	-0.000331164	0.00025628
0.000192754	-0.00032953	0.000255129
0.000193207	-0.000330126	0.00025503
0.000193087	-0.000331632	0.000254643
0.000193838	-0.000330583	0.000253668
0.000191523	-0.000331433	0.000255671
0.000193847	-0.000330657	0.000254804
0.000192708	-0.000329684	0.000253678
0.0001925	-0.000327765	0.000254625
0.000193506	-0.000331349	0.000254666
0.000192005	-0.000330207	0.000254248
0.000193363	-0.000330865	0.000253045
0.000192507	-0.000330372	0.000254099
0.00019424	-0.000328905	0.000256507
0.000194822	-0.000330205	0.000254147
0.000192159	-0.000330571	0.000254338
0.000193822	-0.000330129	0.000255538
0.000193599	-0.000329633	0.000253645
0.000192712	-0.000330165	0.000254882
0.000193013	-0.000330621	0.000255293
0.000195304	-0.000330326	0.000256834
0.000193471	-0.000330207	0.000252648
0.000193218	-0.000330003	0.000255734
0.00019481	-0.000329578	0.000255211
0.000192586	-0.000329722	0.000256408
0.000194465	-0.000329706	0.000254139
0.000193751	-0.000329843	0.000255783
0.000194032	-0.000329158	0.000256126
0.00019329	-0.000329372	0.00025518
0.000191771	-0.000330102	0.0002561
0.000193695	-0.000330632	0.000256709
0.000193741	-0.000330397	0.00025751
0.00019391	-0.000329185	0.000256623
0.000192426	-0.000329227	0.000255716
0.000193117	-0.000328221	0.000256998
0.00019425	-0.000330228	0.000254503
0.000192751	-0.000329971	0.000256935
0.000194365	-0.000330163	0.000256803
0.000192225	-0.000331799	0.000255774
0.000194363	-0.000329287	0.000254499
0.000192236	-0.000331139	0.000257402
0.000192219	-0.000330895	0.000257098
0.000192665	-0.000331906	0.000253605
0.000192677	-0.000330894	0.000256801
0.000194515	-0.000331541	0.000254927
0.000193954	-0.000330174	0.000256669
0.000191573	-0.000330792	0.000258066
0.000191051	-0.00032846	0.000256042
0.000193639	-0.000329979	0.000254662
0.000192214	-0.00033248	0.000254784
0.000192557	-0.000331528	0.000256154
0.000191325	-0.000330843	0.000255459
0.00019488	-0.000330165	0.000254997
0.000193167	-0.000330844	0.000255548
0.000195705	-0.000329754	0.000257137
0.000193293	-0.000329886	0.000255745
0.00019428	-0.000331032	0.000256791
0.000192414	-0.000331627	0.000256369
0.000194109	-0.000329543	0.000254624
0.000193541	-0.000328777	0.000256084
0.000192913	-0.00033077	0.000255451
0.000193422	-0.000329449	0.000256811
0.000193403	-0.000330168	0.000253623
0.000193527	-0.000330059	0.000255159
0.000192219	-0.000330011	0.00025562
0.000192612	-0.000329431	0.000255754
0.000193544	-0.000329985	0.000255122
0.000193807	-0.000330276	0.000255366
0.000194295	-0.000330088	0.000256871
0.000194925	-0.000328955	0.000258132
0.00019396	-0.000329124	0.000256937
0.00019278	-0.000329714	0.000256525
0.000192225	-0.000330253	0.00025523
0.000194652	-0.000329448	0.000256409
0.0001952	-0.000328622	0.00025555
0.000194989	-0.000327776	0.000258242
0.00019475	-0.000330022	0.00025569
0.000194802	-0.000330769	0.000255852
0.000192861	-0.000328583	0.000257554
0.000194865	-0.00033034	0.000256468
0.000195312	-0.000328196	0.000257734
0.000195717	-0.000326542	0.000256153
0.000194975	-0.000328451	0.000254964
0.000195117	-0.000328514	0.000256646
0.000194673	-0.000327712	0.000257878
0.000196621	-0.000329659	0.000255963
0.000194021	-0.000328205	0.00025874
0.000194067	-0.000328249	0.000255083
0.000193649	-0.000328951	0.000256773
0.000194973	-0.000328869	0.000256597
0.000194051	-0.00032962	0.000256105
0.000195359	-0.000328912	0.000256085
0.000193942	-0.000329688	0.000257192
0.000193946	-0.000329022	0.000257554
0.000195074	-0.000328945	0.000256877
0.000193179	-0.000330443	0.000257445
0.000196416	-0.000329422	0.000256704
0.000193782	-0.000329297	0.000257924
0.000196107	-0.000329648	0.000258158
0.000194847	-0.000330127	0.00025746
0.000193844	-0.000328265	0.000257576
0.000195919	-0.000330008	0.000256981
0.000194171	-0.000328494	0.000255303
0.000193832	-0.000328758	0.000257121
0.000192305	-0.000328946	0.000256127
0.000193807	-0.000330144	0.000255222
0.000193474	-0.000330396	0.000255762
0.000193697	-0.000328683	0.000256256
0.000193865	-0.000326736	0.00025652
0.000192927	-0.000329766	0.00025555
0.000193939	-0.000330696	0.000256167
0.000193359	-0.000327489	0.000256939
0.000194454	-0.000328473	0.000256072
0.000194207	-0.000329623	0.000259333
0.000193139	-0.000328973	0.000254255
0.000192429	-0.000330516	0.000256896
0.000195349	-0.000329188	0.000255742
0.000194582	-0.000331591	0.000256359
0.00019422	-0.00033021	0.000255122
0.000191923	-0.000327322	0.000255413
0.00019271	-0.000332813	0.000254751
